,Unnamed: 0,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW),Battery Power Stored (KWh),Current Power From Grid (KWh),Battery Power Failed To Charge (KWh)
131,131,1,9,0,Cloudy,18.5,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,5.08499180932507,81.0,319.5,21.0,18.75,300.75,84.99999904950005,0.0,0.0
132,132,1,9,15,Cloudy,19.0,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,6.03899175802507,38.0,343.5,22.0,21.5,322.0,80.99999904950005,0.0,0.0
133,133,1,9,30,Cloudy,19.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.10599186062507,85.0,368.0,23.0,24.375,343.625,65.49999904950005,0.0,0.0
134,134,1,9,45,Cloudy,20.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.6459917742250703,85.0,393.0,24.0,27.375,365.625,50.24999904950005,0.0,0.0
135,135,1,10,0,Cloudy,20.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.1859916878250707,85.0,418.0,25.0,30.5,387.5,35.24999904950005,0.0,0.0
136,136,1,10,15,Cloudy,21.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.725991601425071,85.0,428.0,26.0,33.75,394.25,20.499999049500047,0.0,0.0
137,137,1,10,30,Cloudy,21.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.265991515025072,85.0,438.0,27.0,37.125,400.875,5.9999990495000475,0.0,0.0
138,138,1,10,45,Cloudy,22.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.805991428625073,85.0,448.0,28.0,40.625,407.375,0.0,33.00000380199981,0.0
139,139,1,11,0,Cloudy,22.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.345991342225074,85.0,458.0,28.0,44.125,413.875,0.0,57.0,0.0
140,140,1,11,15,Cloudy,23.0,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,5.885991255825075,40.0,468.0,28.0,47.625,420.375,0.0,12.0,0.0
141,141,1,11,30,Cloudy,23.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,1.745991341325075,85.0,478.0,28.0,51.125,426.875,0.0,57.0,0.0
142,142,1,11,45,Cloudy,24.0,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,2.2859912549250754,85.0,488.0,28.0,54.625,433.375,0.0,57.0,0.0
143,143,1,12,0,Cloudy,24.5,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,2.825991168525076,83.0,503.0,28.0,58.125,444.875,0.0,55.0,0.0
144,144,1,12,15,Cloudy,25.0,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.5729910992250766,81.0,527.5,28.0,61.625,465.875,0.0,53.0,0.0
145,145,1,12,30,Cloudy,25.5,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,4.526991047925077,79.0,551.5,28.0,65.125,486.375,0.0,51.0,0.0
146,146,1,12,45,Cloudy,26.0,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,5.687990798625077,77.0,575.0,28.0,68.625,506.375,0.0,49.0,0.0
147,147,1,13,0,Cloudy,26.5,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,7.055990566425078,32.0,598.0,28.0,72.125,525.875,0.0,4.0,0.0
148,148,1,13,15,Cloudy,27.0,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,3.743990506125078,79.0,621.0,28.0,75.625,545.375,0.0,51.0,0.0
149,149,1,13,30,Cloudy,27.5,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,4.904990256825078,81.0,644.5,28.0,79.125,565.375,0.0,53.0,0.0
150,150,1,13,45,Cloudy,28.0,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,5.858990205525078,38.0,668.5,28.0,82.625,585.875,0.0,10.0,0.0
151,151,1,14,0,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.9259903081250784,85.0,693.0,28.0,86.125,606.875,0.0,57.0,0.0
152,152,1,14,15,Cloudy,28.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.465990221725079,85.0,718.0,28.0,89.625,628.375,0.0,57.0,0.0
153,153,1,14,30,Cloudy,28.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.0059901353250793,85.0,728.0,28.0,93.125,634.875,0.0,57.0,0.0
154,154,1,14,45,Cloudy,27.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.5459900489250797,85.0,738.0,27.0,96.5,641.5,0.0,58.0,0.0
155,155,1,15,0,Cloudy,27.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.085989962525081,85.0,748.0,26.0,99.75,648.25,0.0,59.0,0.0
156,156,1,15,15,Cloudy,27.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.6259898761250815,85.0,758.0,25.0,102.875,655.125,0.0,60.0,0.0
157,157,1,15,30,Cloudy,27.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.165989789725082,85.0,768.0,24.0,105.875,662.125,0.0,61.0,0.0
158,158,1,15,45,Cloudy,26.5,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,5.705989703325083,40.0,778.0,23.0,108.75,669.25,0.0,17.0,0.0
159,159,1,16,0,Cloudy,26.5,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,1.5659897888250836,85.0,788.0,22.0,111.5,676.5,0.0,63.0,0.0
160,160,1,16,15,Cloudy,26.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.105989702425084,85.0,803.0,21.0,114.125,688.875,0.0,64.0,0.0
161,161,1,16,30,Cloudy,25.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.6459896160250844,85.0,828.0,20.0,116.625,711.375,0.0,65.0,0.0
162,162,1,16,45,Cloudy,25.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.185989529625085,85.0,853.0,19.0,119.0,734.0,0.0,66.0,0.0
163,163,1,17,0,Cloudy,24.5,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,3.7259894432250853,83.0,878.0,18.0,121.25,756.75,0.0,65.0,0.0
164,164,1,17,15,Cloudy,24.0,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,4.472989373925086,81.0,902.5,17.0,123.375,779.125,0.0,64.0,0.0
165,165,1,17,30,Cloudy,23.5,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,5.426989322625086,79.0,926.5,16.0,125.375,801.125,0.0,63.0,0.0
166,166,1,17,45,Cloudy,23.0,False,100,0.0,45,False,100,0.0,15,True,80,3.680000067,32.0,6.587989073325086,32.0,950.0,14.0,127.125,822.875,0.0,18.0,0.0
167,167,1,18,0,Cloudy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,70,3.21999979,28.0,3.275989013025086,73.0,973.0,12.0,128.625,844.375,0.0,61.0,0.0
168,168,1,18,15,Cloudy,22.0,True,100,5.199999809,45,False,100,0.0,15,True,65,2.989999771,26.0,5.057989030125086,71.0,995.0,10.0,129.875,865.125,0.0,61.0,0.0
169,169,1,18,30,Cloudy,21.5,False,100,0.0,0,False,100,0.0,0,True,60,2.75999999,24.0,7.046989064325086,24.0,1016.5,8.0,130.875,885.625,0.0,16.0,0.0
170,170,1,18,45,Cloudy,21.0,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,4.5629890733250855,67.0,1022.5,6.0,131.625,890.875,0.0,61.0,0.0
171,171,1,19,0,Cloudy,20.5,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,6.9659889275250855,18.0,1028.0,4.0,132.125,895.875,0.0,14.0,0.0
172,172,1,19,15,Cloudy,20.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.102988987825086,61.0,1032.5,2.0,132.375,900.125,0.0,59.0,0.0
173,173,1,19,30,Cloudy,20.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.126988786225086,16.0,1036.5,0.0,132.375,904.125,0.0,16.0,0.0
174,174,1,19,45,Cloudy,19.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.470988756525086,16.0,1040.5,0.0,132.375,908.125,0.0,16.0,0.0
175,175,1,20,0,Cloudy,19.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.814988726825087,61.0,1044.5,0.0,132.375,912.125,0.0,61.0,0.0
176,176,1,20,15,Cloudy,19.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.838988525225087,16.0,1048.5,0.0,132.375,916.125,0.0,16.0,0.0
177,177,1,20,30,Cloudy,19.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.182988495525088,16.0,1052.5,0.0,132.375,920.125,0.0,16.0,0.0
178,178,1,20,45,Cloudy,18.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.526988465825088,61.0,1056.5,0.0,132.375,924.125,0.0,61.0,0.0
179,179,1,21,0,Cloudy,18.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.550988264225088,16.0,1060.5,0.0,132.375,928.125,0.0,16.0,0.0
180,180,1,21,15,Cloudy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.894988234525089,16.0,1064.5,0.0,132.375,932.125,0.0,16.0,0.0
181,181,1,21,30,Cloudy,18.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.238988204825089,61.0,1068.5,0.0,132.375,936.125,0.0,61.0,0.0
182,182,1,21,45,Cloudy,17.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.2629880032250895,16.0,1072.5,0.0,132.375,940.125,0.0,16.0,0.0
183,183,1,22,0,Cloudy,17.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.60698797352509,61.0,1076.5,0.0,132.375,944.125,0.0,61.0,0.0
184,184,1,22,15,Cloudy,17.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.63098777192509,16.0,1080.5,0.0,132.375,948.125,0.0,16.0,0.0
185,185,1,22,30,Cloudy,17.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.974987742225091,16.0,1084.5,0.0,132.375,952.125,0.0,16.0,0.0
186,186,1,22,45,Cloudy,16.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.318987712525091,61.0,1088.5,0.0,132.375,956.125,0.0,61.0,0.0
187,187,1,23,0,Cloudy,16.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.342987510925091,16.0,1107.5,0.0,132.375,975.125,0.0,16.0,0.0
188,188,1,23,15,Cloudy,16.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.686987481225092,16.0,1126.5,0.0,132.375,994.125,0.0,16.0,0.0
189,189,1,23,30,Cloudy,15.5,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.0309874515250925,61.0,1145.5,0.0,132.375,1013.125,0.0,61.0,0.0
190,190,1,23,45,Cloudy,15.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.054987249925093,16.0,1164.5,0.0,132.375,1032.125,0.0,16.0,0.0
191,191,1,24,0,Cloudy,15.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.398987220225093,16.0,1183.5,0.0,132.375,1051.125,0.0,16.0,0.0
192,192,2,0,15,Rainy,13.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.742987190525094,61.0,19.0,0.0,0.0,19.0,0.0,61.0,0.0
193,193,2,0,30,Rainy,13.04999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.766986988925094,16.0,23.0,0.0,0.0,23.0,0.0,16.0,0.0
194,194,2,0,45,Rainy,13.04999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.1109869592250945,16.0,27.0,0.0,0.0,27.0,0.0,16.0,0.0
195,195,2,1,0,Rainy,12.59999943,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.454986929525095,61.0,31.0,0.0,0.0,31.0,0.0,61.0,0.0
196,196,2,1,15,Rainy,12.59999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.478986727925095,16.0,35.0,0.0,0.0,35.0,0.0,16.0,0.0
197,197,2,1,30,Rainy,12.14999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.822986698225096,16.0,39.0,0.0,0.0,39.0,0.0,16.0,0.0
198,198,2,1,45,Rainy,12.14999962,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.166986668525096,61.0,43.0,0.0,0.0,43.0,0.0,61.0,0.0
199,199,2,2,0,Rainy,11.69999981,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.1909864669250965,16.0,47.0,0.0,0.0,47.0,0.0,16.0,0.0
200,200,2,2,15,Rainy,11.69999981,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.534986437225097,61.0,51.0,0.0,0.0,51.0,0.0,61.0,0.0
201,201,2,2,30,Rainy,11.25,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.558986235625097,16.0,55.0,0.0,0.0,55.0,0.0,16.0,0.0
202,202,2,2,45,Rainy,11.25,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.902986205925098,16.0,59.0,0.0,0.0,59.0,0.0,16.0,0.0
203,203,2,3,0,Rainy,10.79999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.246986176225098,61.0,63.0,0.0,0.0,63.0,0.0,61.0,0.0
204,204,2,3,15,Rainy,10.79999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.270985974625098,16.0,67.0,0.0,0.0,67.0,0.0,16.0,0.0
205,205,2,3,30,Rainy,10.34999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.614985944925099,16.0,71.0,0.0,0.0,71.0,0.0,16.0,0.0
206,206,2,3,45,Rainy,10.34999943,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.9589859152250995,61.0,75.0,0.0,0.0,75.0,0.0,61.0,0.0
207,207,2,4,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.9829857136251,16.0,79.0,0.0,0.0,79.0,0.0,16.0,0.0
208,208,2,4,15,Rainy,9.899999619,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.3269856839251,16.0,83.0,0.0,0.0,83.0,0.0,16.0,0.0
209,209,2,4,30,Rainy,9.449999809,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.670985654225101,61.0,102.0,0.0,0.0,102.0,0.0,61.0,0.0
210,210,2,4,45,Rainy,9.449999809,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.694985452625101,16.0,121.0,0.0,0.0,121.0,0.0,16.0,0.0
211,211,2,5,0,Rainy,9.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.038985422925101,16.0,140.0,0.0,0.0,140.0,0.0,16.0,0.0
212,212,2,5,15,Rainy,9.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.382985393225102,61.0,159.0,0.0,0.0,159.0,0.0,61.0,0.0
213,213,2,5,30,Rainy,8.550000191,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.406985191625102,16.0,178.0,0.0,0.0,178.0,0.0,16.0,0.0
214,214,2,5,45,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.750985161925103,16.0,197.0,0.0,0.0,197.0,0.0,16.0,0.0
215,215,2,6,0,Rainy,9.899999619,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.094985132225103,61.0,201.0,0.0,0.0,201.0,0.0,61.0,0.0
216,216,2,6,15,Rainy,10.79999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.118984930625103,16.0,205.0,1.200000048,0.150000006,204.8500061,0.0,14.799999952,0.0
217,217,2,6,30,Rainy,11.69999981,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.462984900925104,61.0,209.0,2.400000096,0.450000018,208.5500031,0.0,58.599999904,0.0
218,218,2,6,45,Rainy,12.59999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.486984699325104,16.0,213.0,3.600000144,0.900000036,212.1000061,0.0,12.399999856,0.0
219,219,2,7,0,Rainy,13.04999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.830984669625105,16.0,217.0,4.80000019,1.5,215.5,0.0,11.19999981,0.0
220,220,2,7,15,Rainy,13.5,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,5.174984639925105,63.0,221.0,6.0,2.25,218.75,0.0,57.0,0.0
221,221,2,7,30,Rainy,13.94999981,False,100,0.0,0,False,100,0.0,0,True,50,2.299999952,20.0,7.991984528325105,20.0,225.5,7.200000286,3.150000095,222.3500061,0.0,12.799999714,0.0
222,222,2,7,45,Rainy,14.39999962,False,100,0.0,0,False,100,0.0,0,True,55,2.529999971,22.0,5.921984571525105,22.0,230.5,8.400000572,4.200000286,226.3000031,0.0,13.599999428,0.0
223,223,2,8,0,Rainy,14.84999943,True,100,5.199999809,0,False,100,0.0,0,True,65,2.989999771,26.0,3.6449845976251045,71.0,236.0,9.600000382,5.400000572,230.6000061,0.0,61.399999618,0.0
224,224,2,8,15,Rainy,15.29999924,True,100,5.199999809,0,False,100,0.0,0,True,70,3.21999979,28.0,5.633984631825105,73.0,242.5,10.80000019,6.750000477,235.75,0.0,62.19999981,0.0
225,225,2,8,30,Rainy,15.75,False,100,0.0,0,False,100,0.0,0,True,75,3.449999809,30.0,7.415984648925106,30.0,249.5,11.400000572,8.175000191,241.3249969,0.0,18.599999428,0.0
226,226,2,8,45,Rainy,16.19999886,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,4.310984820825105,77.0,257.0,12.0,9.675000191,247.3249969,0.0,65.0,0.0
227,227,2,9,0,Rainy,16.64999962,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,5.678984588625106,81.0,265.0,12.600000382,11.25,253.75,0.0,68.399999618,0.0
228,228,2,9,15,Rainy,17.10000038,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,6.632984537325106,38.0,289.0,13.200000762,12.89999962,276.1000061,0.0,24.799999237999998,0.0
229,229,2,9,30,Rainy,17.54999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.699984639925106,85.0,313.5,13.80000019,14.625,298.875,0.0,71.19999981,0.0
230,230,2,9,45,Rainy,18.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.2399845535251064,85.0,338.5,14.400000572,16.42499924,322.0750122,0.0,70.599999428,0.0
231,231,2,10,0,Rainy,18.44999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.779984467125107,85.0,363.5,15.000000954,18.29999924,345.2000122,0.0,69.999999046,0.0
232,232,2,10,15,Rainy,18.89999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.319984380725107,85.0,388.5,15.600000382,20.25,368.25,0.0,69.399999618,0.0
233,233,2,10,30,Rainy,19.35000038,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.859984294325108,85.0,413.5,16.200000762,22.27499962,391.2250061,0.0,68.799999238,0.0
234,234,2,10,45,Rainy,19.79999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.399984207925109,85.0,438.5,16.800001144,24.375,414.125,0.0,68.19999885600001,0.0
235,235,2,11,0,Rainy,20.25,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.93998412152511,40.0,463.5,16.800001144,26.47500038,437.0249939,0.0,23.199998856,0.0
236,236,2,11,15,Rainy,20.69999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.7999842070251102,85.0,488.5,16.800001144,28.57500076,459.9249878,0.0,68.19999885600001,0.0
237,237,2,11,30,Rainy,21.14999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.3399841206251106,85.0,513.5,16.800001144,30.67500114,482.8249817,0.0,68.19999885600001,0.0
238,238,2,11,45,Rainy,21.59999847,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.879984034225111,85.0,538.5,16.800001144,32.77500153,505.7249756,0.0,68.19999885600001,0.0
239,239,2,12,0,Rainy,22.04999924,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,3.4199839478251115,83.0,563.5,16.800001144,34.875,528.625,0.0,66.19999885600001,0.0
240,240,2,12,15,Rainy,22.5,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,4.166983878525112,81.0,588.0,16.800001144,36.97499847,551.0250244,0.0,64.19999885600001,0.0
241,241,2,12,30,Rainy,22.94999886,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,5.120983827225112,79.0,597.0,16.800001144,39.07499695,557.9250488,0.0,62.199998856,0.0
242,242,2,12,45,Rainy,23.39999962,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,6.2819835779251125,32.0,605.5,16.800001144,41.17499542,564.3250732,0.0,15.199998856,0.0
243,243,2,13,0,Rainy,23.84999847,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,2.9699835176251126,77.0,613.5,16.800001144,43.2749939,570.2250977,0.0,60.199998856,0.0
244,244,2,13,15,Rainy,24.29999924,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,4.337983285425113,79.0,621.5,16.800001144,45.37499237,576.1251221,0.0,62.199998856,0.0
245,245,2,13,30,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,5.4989830361251135,81.0,630.0,16.800001144,47.47499084,582.5251465,0.0,64.19999885600001,0.0
246,246,2,13,45,Rainy,25.19999886,False,100,0.0,0,False,100,0.0,0,True,95,4.369999886,38.0,6.4529829848251135,38.0,639.0,16.800001144,49.57498932,589.4251709,0.0,21.199998856,0.0
247,247,2,14,0,Rainy,25.19999886,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.5199830874251137,85.0,648.5,16.800001144,51.67498779,596.8251953,0.0,68.19999885600001,0.0
248,248,2,14,15,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,3.059983001025114,85.0,658.5,16.800001144,53.77498627,604.7252197,0.0,68.19999885600001,0.0
249,249,2,14,30,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.5999829146251145,85.0,673.5,16.800001144,55.87498474,617.6252441,0.0,68.19999885600001,0.0
250,250,2,14,45,Rainy,24.75,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.139982828225115,85.0,698.5,16.200000762,57.89998627,640.6002197,0.0,68.799999238,0.0
251,251,2,15,0,Rainy,24.75,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.679982741825116,85.0,723.5,15.600000382,59.84998703,663.6502075,0.0,69.399999618,0.0
252,252,2,15,15,Rainy,24.29999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.219982655425117,85.0,748.5,15.000000954,61.72498703,686.7752075,0.0,69.999999046,0.0
253,253,2,15,30,Rainy,24.29999924,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.759982569025118,40.0,773.5,14.400000572,63.52498627,709.9752197,0.0,25.599999428,0.0
254,254,2,15,45,Rainy,23.84999847,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.619982654525118,85.0,798.5,13.80000019,65.24998474,733.2502441,0.0,71.19999981,0.0
255,255,2,16,0,Rainy,23.84999847,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.1599825681251184,85.0,823.5,13.200000762,66.89998627,756.6002197,0.0,71.799999238,0.0
256,256,2,16,15,Rainy,23.39999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.699982481725119,85.0,848.5,12.600000382,68.47498322,780.0252075,0.0,72.399999618,0.0
257,257,2,16,30,Rainy,22.94999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.2399823953251192,85.0,873.5,12.0,69.97498322,803.5252075,0.0,73.0,0.0
258,258,2,16,45,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.7799823089251197,85.0,898.5,11.400000572,71.39998627,827.1002197,0.0,73.599999428,0.0
259,259,2,17,0,Rainy,22.04999924,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,4.3199822225251205,83.0,923.5,10.80000019,72.74998474,850.7502441,0.0,72.19999981,0.0
260,260,2,17,15,Rainy,21.59999847,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,5.066982153225121,81.0,933.0,10.200000762,74.02498627,858.9752197,0.0,70.799999238,0.0
261,261,2,17,30,Rainy,21.14999962,False,100,0.0,0,False,100,0.0,0,True,85,3.910000086,34.0,6.020982101925121,34.0,942.0,9.600000382,75.22498322,866.7752075,0.0,24.399999618000002,0.0
262,262,2,17,45,Rainy,20.69999886,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,2.50198202452512,77.0,950.5,8.400000572,76.27498627,874.2252197,0.0,68.599999428,0.0
263,263,2,18,0,Rainy,20.25,True,100,5.199999809,0,False,100,0.0,0,True,70,3.21999979,28.0,3.8699817923251203,73.0,958.5,7.200000286,77.17498779,881.3251953,0.0,65.799999714,0.0
264,264,2,18,15,Rainy,19.79999924,True,100,5.199999809,0,False,100,0.0,0,True,65,2.989999771,26.0,5.65198180942512,71.0,965.5,6.0,77.92498779,887.5751953,0.0,65.0,0.0
265,265,2,18,30,Rainy,19.35000038,False,100,0.0,0,False,100,0.0,0,True,60,2.75999999,24.0,7.64098184362512,24.0,972.0,4.80000019,78.52498627,893.4752197,0.0,19.19999981,0.0
266,266,2,18,45,Rainy,18.89999962,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,5.15698185262512,67.0,978.0,3.600000144,78.97498322,899.0252075,0.0,63.399999856,0.0
267,267,2,19,0,Rainy,18.44999886,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,7.55998170682512,18.0,983.5,2.400000096,79.27498627,904.2252197,0.0,15.599999904,0.0
