,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW)
168,1,18,15,Cloudy,22,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,65,2.989999771,26,27.80104065,88,995,5,129.875,865.125
169,1,18,30,Cloudy,21.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,60,2.75999999,24,31.36504173,86,1016.5,4,130.875,885.625
170,1,18,45,Cloudy,21,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,28.88104248,24,1022.5,3,131.625,890.875
171,1,19,0,Cloudy,20.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,26.60404205,22,1028,2,132.125,895.875
172,1,19,15,Cloudy,20,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.74104309,18,1032.5,1,132.375,900.125
173,1,19,30,Cloudy,20,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,23.08504295,16,1036.5,0,132.375,904.125
174,1,19,45,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.42904282,16,1040.5,0,132.375,908.125
175,1,20,0,Cloudy,19.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.77304268,16,1044.5,0,132.375,912.125
176,1,20,15,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,18.11704254,16,1048.5,0,132.375,916.125
177,1,20,30,Cloudy,19,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,16.4610424,16,1052.5,0,132.375,920.125
178,1,20,45,Cloudy,18.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.80504227,16,1056.5,0,132.375,924.125
179,1,21,0,Cloudy,18.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,13.14904213,16,1060.5,0,132.375,928.125
180,1,21,15,Cloudy,18,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.49304199,16,1064.5,0,132.375,932.125
181,1,21,30,Cloudy,18,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.837041855,16,1068.5,0,132.375,936.125
182,1,21,45,Cloudy,17.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,8.181041718,16,1072.5,0,132.375,940.125
183,1,22,0,Cloudy,17.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.52504158,16,1076.5,0,132.375,944.125
184,1,22,15,Cloudy,17,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.869041443,16,1080.5,0,132.375,948.125
185,1,22,30,Cloudy,17,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,3.213041306,16,1084.5,0,132.375,952.125
186,1,22,45,Cloudy,16.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,1.557041287,16,1088.5,0,132.375,956.125
187,1,23,0,Cloudy,16.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,6.156040668,76,1107.5,0,132.375,975.125
188,1,23,15,Cloudy,16,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,10.75504017,76,1126.5,0,132.375,994.125
189,1,23,30,Cloudy,15.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,15.35404015,76,1145.5,0,132.375,1013.125
190,1,23,45,Cloudy,15.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,19.95304108,76,1164.5,0,132.375,1032.125
191,1,24,0,Cloudy,15,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,24.55204201,76,1183.5,0,132.375,1051.125
192,2,0,15,Rainy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.15104294,76,19,0,0,19
193,2,0,30,Rainy,13.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.4950428,16,23,0,0,23
194,2,0,45,Rainy,13.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.83904266,16,27,0,0,27
195,2,1,0,Rainy,12.59999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.18304253,16,31,0,0,31
196,2,1,15,Rainy,12.59999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.52704239,16,35,0,0,35
197,2,1,30,Rainy,12.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,20.87104225,16,39,0,0,39
198,2,1,45,Rainy,12.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.21504211,16,43,0,0,43
199,2,2,0,Rainy,11.69999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.55904198,16,47,0,0,47
200,2,2,15,Rainy,11.69999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.90304184,16,51,0,0,51
201,2,2,30,Rainy,11.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.2470417,16,55,0,0,55
202,2,2,45,Rainy,11.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.59104156,16,59,0,0,59
203,2,3,0,Rainy,10.79999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.93504143,16,63,0,0,63
204,2,3,15,Rainy,10.79999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.27904129,16,67,0,0,67
205,2,3,30,Rainy,10.34999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,7.623041153,16,71,0,0,71
206,2,3,45,Rainy,10.34999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,5.967041016,16,75,0,0,75
207,2,4,0,Rainy,9.899999619,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.311040878,16,79,0,0,79
208,2,4,15,Rainy,9.899999619,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.655040741,16,83,0,0,83
209,2,4,30,Rainy,9.449999809,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.254040718,76,102,0,0,102
210,2,4,45,Rainy,9.449999809,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,11.85303974,76,121,0,0,121
211,2,5,0,Rainy,9,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.45203972,76,140,0,0,140
212,2,5,15,Rainy,9,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,21.05104065,76,159,0,0,159
213,2,5,30,Rainy,8.550000191,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,25.65004158,76,178,0,0,178
214,2,5,45,Rainy,9,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.24904251,76,197,0,0,197
215,2,6,0,Rainy,9.899999619,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,28.59304237,16,201,0,0,201
216,2,6,15,Rainy,10.79999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,26.93704224,16,205,0.600000024,0.150000006,204.8500061
217,2,6,30,Rainy,11.69999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.2810421,16,209,1.200000048,0.450000018,208.5500031
218,2,6,45,Rainy,12.59999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,23.62504196,16,213,1.800000072,0.900000036,212.1000061
219,2,7,0,Rainy,13.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.96904182,16,217,2.400000095,1.5,215.5
220,2,7,15,Rainy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,20.31304169,16,221,3,2.25,218.75
221,2,7,30,Rainy,13.94999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,50,2.299999952,20,18.45004272,18,225.5,3.600000143,3.150000095,222.3500061
222,2,7,45,Rainy,14.39999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,16.38004303,20,230.5,4.200000286,4.200000286,226.3000031
223,2,8,0,Rainy,14.84999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,14.1030426,22,236,4.800000191,5.400000572,230.6000061
224,2,8,15,Rainy,15.29999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,11.41204262,26,242.5,5.400000095,6.750000477,235.75
225,2,8,30,Rainy,15.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,75,3.449999809,30,8.514042854,28,249.5,5.700000286,8.175000191,241.3249969
226,2,8,45,Rainy,16.19999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,5.409043312,30,257,6,9.675000191,247.3249969
227,2,9,0,Rainy,16.64999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,2.097043276,32,265,6.300000191,11.25,253.75
228,2,9,15,Rainy,17.10000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,4.62604332,96,289,6.600000381,12.89999962,276.1000061
229,2,9,30,Rainy,17.54999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,6.948043823,98,313.5,6.900000095,14.625,298.875
230,2,9,45,Rainy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,9.063043594,100,338.5,7.200000286,16.42499924,322.0750122
231,2,10,0,Rainy,18.44999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,11.17804337,100,363.5,7.500000477,18.29999924,345.2000122
232,2,10,15,Rainy,18.89999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.29304504,100,388.5,7.800000191,20.25,368.25
233,2,10,30,Rainy,19.35000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,15.40804672,100,413.5,8.100000381,22.27499962,391.2250061
234,2,10,45,Rainy,19.79999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,17.5230484,100,438.5,8.400000572,24.375,414.125
235,2,11,0,Rainy,20.25,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,19.63805008,100,463.5,8.400000572,26.47500038,437.0249939
236,2,11,15,Rainy,20.69999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,21.75305176,100,488.5,8.400000572,28.57500076,459.9249878
237,2,11,30,Rainy,21.14999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,23.86805344,100,513.5,8.400000572,30.67500114,482.8249817
238,2,11,45,Rainy,21.59999847,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,25.98305511,100,538.5,8.400000572,32.77500153,505.7249756
239,2,12,0,Rainy,22.04999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,28.09805679,100,563.5,8.400000572,34.875,528.625
240,2,12,15,Rainy,22.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,30.4200573,98,588,8.400000572,36.97499847,551.0250244
241,2,12,30,Rainy,22.94999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,26.69405746,36,597,8.400000572,39.07499695,557.9250488
242,2,12,45,Rainy,23.39999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,23.17505646,34,605.5,8.400000572,41.17499542,564.3250732
243,2,13,0,Rainy,23.84999847,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,19.86305618,32,613.5,8.400000572,43.2749939,570.2250977
244,2,13,15,Rainy,24.29999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,16.55105591,32,621.5,8.400000572,45.37499237,576.1251221
245,2,13,30,Rainy,24.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,13.03205585,34,630,8.400000572,47.47499084,582.5251465
246,2,13,45,Rainy,25.19999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,9.306056023,36,639,8.400000572,49.57498932,589.4251709
247,2,14,0,Rainy,25.19999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,5.373056412,38,648.5,8.400000572,51.67498779,596.8251953
248,2,14,15,Rainy,25.19999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,100,0,0,1.233056545,40,658.5,8.400000572,53.77498627,604.7252197
249,2,14,30,Rainy,25.19999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,7.488056183,60,673.5,8.400000572,55.87498474,617.6252441
250,2,14,45,Rainy,24.75,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,9.603055954,100,698.5,8.100000381,57.89998627,640.6002197
251,2,15,0,Rainy,24.75,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,11.71805573,100,723.5,7.800000191,59.84998703,663.6502075
252,2,15,15,Rainy,24.29999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.8330574,100,748.5,7.500000477,61.72498703,686.7752075
253,2,15,30,Rainy,24.29999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,15.94805908,100,773.5,7.200000286,63.52498627,709.9752197
254,2,15,45,Rainy,23.84999847,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,18.06306076,100,798.5,6.900000095,65.24998474,733.2502441
255,2,16,0,Rainy,23.84999847,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,20.17806244,100,823.5,6.600000381,66.89998627,756.6002197
256,2,16,15,Rainy,23.39999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,22.29306412,100,848.5,6.300000191,68.47498322,780.0252075
257,2,16,30,Rainy,22.94999886,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,24.4080658,100,873.5,6,69.97498322,803.5252075
258,2,16,45,Rainy,22.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,26.52306747,100,898.5,5.700000286,71.39998627,827.1002197
259,2,17,0,Rainy,22.04999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,28.63806915,100,923.5,5.400000095,72.74998474,850.7502441
260,2,17,15,Rainy,21.59999847,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,24.70506859,38,933,5.100000381,74.02498627,858.9752197
261,2,17,30,Rainy,21.14999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,85,3.910000086,34,20.97906876,36,942,4.800000191,75.22498322,866.7752075
262,2,17,45,Rainy,20.69999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,17.46006775,34,950.5,4.200000286,76.27498627,874.2252197
263,2,18,0,Rainy,20.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,70,3.21999979,28,14.14806747,32,958.5,3.600000143,77.17498779,881.3251953
264,2,18,15,Rainy,19.79999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,65,2.989999771,26,11.25006771,28,965.5,3,77.92498779,887.5751953
265,2,18,30,Rainy,19.35000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,60,2.75999999,24,8.559067726,26,972,2.400000095,78.52498627,893.4752197
266,2,18,45,Rainy,18.89999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,55,2.529999971,22,6.07506752,24,978,1.800000072,78.97498322,899.0252075
267,2,19,0,Rainy,18.44999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,45,2.069999933,18,3.79806757,22,983.5,1.200000048,79.27498627,904.2252197
268,2,19,15,Rainy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,1.935067654,18,988,0.600000024,79.42498779,908.5751953
269,2,19,30,Rainy,18,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,6.534067154,76,1007,0,79.42498779,927.5751953
270,2,19,45,Rainy,17.54999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,11.13306713,76,1026,0,79.42498779,946.5751953
271,2,20,0,Rainy,17.54999924,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,15.73206711,76,1045,0,79.42498779,965.5751953
272,2,20,15,Rainy,17.10000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,20.33106804,76,1064,0,79.42498779,984.5751953
273,2,20,30,Rainy,17.10000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,24.93006897,76,1083,0,79.42498779,1003.575195
274,2,20,45,Rainy,16.64999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,29.5290699,76,1102,0,79.42498779,1022.575195
275,2,21,0,Rainy,16.64999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.87306976,16,1106,0,79.42498779,1026.575195
276,2,21,15,Rainy,16.19999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,26.21706963,16,1110,0,79.42498779,1030.575195
277,2,21,30,Rainy,16.19999886,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.56106949,16,1114,0,79.42498779,1034.575195
278,2,21,45,Rainy,15.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.90506935,16,1118,0,79.42498779,1038.575195
279,2,22,0,Rainy,15.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,21.24906921,16,1122,0,79.42498779,1042.575195
280,2,22,15,Rainy,15.29999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.59306908,16,1126,0,79.42498779,1046.575195
281,2,22,30,Rainy,15.29999924,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.93706894,16,1130,0,79.42498779,1050.575195
282,2,22,45,Rainy,14.84999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,16.2810688,16,1134,0,79.42498779,1054.575195
283,2,23,0,Rainy,14.84999943,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.62506866,16,1138,0,79.42498779,1058.575195
284,2,23,15,Rainy,14.39999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.96906853,16,1142,0,79.42498779,1062.575195
285,2,23,30,Rainy,13.94999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,11.31306839,16,1146,0,79.42498779,1066.575195
286,2,23,45,Rainy,13.94999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.657068253,16,1150,0,79.42498779,1070.575195
287,2,24,0,Rainy,13.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,8.001068115,16,1154,0,79.42498779,1074.575195
288,3,0,15,Sunny,16.5,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,6.345067978,16,4,0,0,4
289,3,0,30,Sunny,15.95000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.689067841,16,8,0,0,8
290,3,0,45,Sunny,15.95000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,3.033067703,16,12,0,0,12
291,3,1,0,Sunny,15.40000057,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,40,0,0,1.377067685,16,16,0,0,16
292,3,1,15,Sunny,15.40000057,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.632067204,60,31,0,0,31
293,3,1,30,Sunny,14.85000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,12.2310667,76,50,0,0,50
294,3,1,45,Sunny,14.85000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,16.83006668,76,69,0,0,69
295,3,2,0,Sunny,14.30000019,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,21.42906761,76,88,0,0,88
296,3,2,15,Sunny,14.30000019,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,26.02806854,76,107,0,0,107
297,3,2,30,Sunny,13.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,30.62706947,76,126,0,0,126
298,3,2,45,Sunny,13.75,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,28.97106934,16,130,0,0,130
299,3,3,0,Sunny,13.20000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,27.3150692,16,134,0,0,134
300,3,3,15,Sunny,13.20000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,25.65906906,16,138,0,0,138
301,3,3,30,Sunny,12.65000057,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,24.00306892,16,142,0,0,142
302,3,3,45,Sunny,12.65000057,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,22.34706879,16,146,0,0,146
303,3,4,0,Sunny,12.10000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,20.69106865,16,150,0,0,150
304,3,4,15,Sunny,12.10000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,19.03506851,16,154,0,0,154
305,3,4,30,Sunny,11.55000019,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,17.37906837,16,158,0,0,158
306,3,4,45,Sunny,11.55000019,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,15.72306824,16,162,0,0,162
307,3,5,0,Sunny,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,14.0670681,16,166,0,0,166
308,3,5,15,Sunny,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,12.41106796,16,170,0,0,170
309,3,5,30,Sunny,10.44999981,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,10.75506783,16,174,0,0,174
310,3,5,45,Sunny,11,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,9.099067688,16,178,0,0,178
311,3,6,0,Sunny,12.10000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,7.443067551,16,182,0,0,182
312,3,6,15,Sunny,13.20000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,5.787067413,16,186,5.199999809,1.299999952,184.6999969
313,3,6,30,Sunny,14.30000019,FALSE,100,0,0,FALSE,100,0,0,TRUE,40,1.840000033,16,4.131067276,16,190,10.39999962,3.899999857,186.0999908
314,3,6,45,Sunny,15.40000057,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,2.475067139,16,194,15.59999943,7.799999714,186.1999969
315,3,7,0,Sunny,15.95000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,40,1.840000033,16,7.074067116,76,213,20.79999924,13,200
316,3,7,15,Sunny,16.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,45,2.069999933,18,11.67306614,76,232,26,19.5,212.5
317,3,7,30,Sunny,17.05000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,50,2.299999952,20,16.06506729,78,251.5,31.19999886,27.29999924,224.1999969
318,3,7,45,Sunny,17.60000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,55,2.529999971,22,20.25006866,80,271.5,36.39999771,36.39999771,235.0999908
319,3,8,0,Sunny,18.14999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,65,2.989999771,26,24.22806931,82,292,41.59999847,46.79999542,245.1999969
320,3,8,15,Sunny,18.70000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,70,3.21999979,28,27.79207039,86,313.5,46.79999924,58.49999619,255.0000153
321,3,8,30,Sunny,19.25,FALSE,100,0,0,FALSE,100,0,0,TRUE,75,3.449999809,30,31.14907074,88,335.5,49.39999771,70.84999847,264.6499939
322,3,8,45,Sunny,19.80000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,80,3.680000067,32,28.0440712,30,343,52,83.84999847,259.1499939
323,3,9,0,Sunny,20.35000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,90,4.139999866,36,24.73207092,32,351,54.59999847,97.5,253.5
324,3,9,15,Sunny,20.89999962,FALSE,100,0,0,FALSE,100,0,0,TRUE,95,4.369999886,38,21.00607109,36,360,57.19999695,111.8000031,248.1999969
325,3,9,30,Sunny,21.45000076,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,17.07307053,38,369.5,59.79999924,126.75,242.7500153
326,3,9,45,Sunny,22,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,12.93307114,40,379.5,62.39999771,142.3500061,237.1500092
327,3,10,0,Sunny,22.55000114,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,8.793071747,40,389.5,65,158.6000061,230.9000092
328,3,10,15,Sunny,23.10000038,FALSE,100,0,0,FALSE,100,0,0,TRUE,100,4.599999905,40,4.65307188,40,399.5,67.59999847,175.5,224.0000153
329,3,10,30,Sunny,23.64999962,TRUE,100,5.199999809,45,TRUE,100,1.75,15,FALSE,100,0,0,0.513072014,40,409.5,70.19999695,193.0500031,216.4500122
330,3,10,45,Sunny,24.20000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,6.768071651,60,424.5,72.79999542,211.25,213.2500153
331,3,11,0,Sunny,24.75,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,8.883071899,100,449.5,72.79999542,229.4499969,220.0500183
332,3,11,15,Sunny,25.30000114,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,10.99807167,100,474.5,72.79999542,247.6499939,226.8500214
333,3,11,30,Sunny,25.85000038,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,13.11307335,100,499.5,72.79999542,265.8500061,233.6500244
334,3,11,45,Sunny,26.40000153,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,100,4.599999905,40,15.22807503,100,524.5,72.79999542,284.0500183,240.4500275
335,3,12,0,Sunny,26.95000076,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,95,4.369999886,38,17.34307671,100,549.5,72.79999542,302.2500305,247.2500153
336,3,12,15,Sunny,27.5,TRUE,100,5.199999809,45,TRUE,100,1.75,15,TRUE,90,4.139999866,36,19.66507721,98,574,72.79999542,320.4500427,253.5500031
