,Unnamed: 0,Day,Hour,Minutes,Weather,Temperature (C),Supply Pump 1 Run Sts,Supply Pump 1 Speed (%),Supply Pump 1 Flow Rate (l/s),Supply Pump 1 Power (KW),Supply Pump 2 Run Sts,Supply Pump 2 Speed (%),Supply Pump 2 Flow Rate (l/s),Supply Pump 2 Power (KW),Discharge Pump Run Sts,Discharge Pump Speed (%),Discharge Pump Flow Rate (l/s),Discharge Pump Power (KWh),Tank Level (Kl),Current Power Usage (KWh),Daily Power Usage (KW),Current Solar Generation (KWh),Daily Solar Generation (KW),Daily Power From Grid (KW),Current Power From Grid (KWh),Battery Power Failed To Charge (KWh),Battery Power Stored (KWh)
139,139,1,11,0,Cloudy,22.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.54599048272503,85,458.0,14.0,44.125,413.875,71.0,0.0,0
140,140,1,11,15,Cloudy,23.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.08599039632503,85,468.0,14.0,47.625,420.375,71.0,0.0,0
141,141,1,11,30,Cloudy,23.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,4.625990309925031,85,478.0,14.0,51.125,426.875,71.0,0.0,0
142,142,1,11,45,Cloudy,24.0,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,5.165990223525032,85,488.0,14.0,54.625,433.375,71.0,0.0,0
143,143,1,12,0,Cloudy,24.5,False,100,0.0,45,False,100,0.0,15,True,95,4.369999886,38.0,5.705990137125033,38,503.0,14.0,58.125,444.875,24.0,0.0,0
144,144,1,12,15,Cloudy,25.0,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,1.7729902397250332,81,527.5,14.0,61.625,465.875,67.0,0.0,0
145,145,1,12,30,Cloudy,25.5,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,2.7269901884250336,79,551.5,14.0,65.125,486.375,65.0,0.0,0
146,146,1,12,45,Cloudy,26.0,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,3.887989939125034,77,575.0,14.0,68.625,506.375,63.0,0.0,0
147,147,1,13,0,Cloudy,26.5,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,5.2559897069250345,77,598.0,14.0,72.125,525.875,63.0,0.0,0
148,148,1,13,15,Cloudy,27.0,False,100,0.0,45,False,100,0.0,15,True,85,3.910000086,34.0,6.623989474725035,34,621.0,14.0,75.625,545.375,20.0,0.0,0
149,149,1,13,30,Cloudy,27.5,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.1049893973250344,81,644.5,14.0,79.125,565.375,67.0,0.0,0
150,150,1,13,45,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,4.058989346025035,83,668.5,14.0,82.625,585.875,69.0,0.0,0
151,151,1,14,0,Cloudy,28.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.805989276725035,85,693.0,14.0,86.125,606.875,71.0,0.0,0
152,152,1,14,15,Cloudy,28.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.345989190325036,85,718.0,14.0,89.625,628.375,71.0,0.0,0
153,153,1,14,30,Cloudy,28.0,False,100,0.0,0,False,100,0.0,0,True,100,4.599999905,40.0,5.885989103925037,40,728.0,14.0,93.125,634.875,26.0,0.0,0
154,154,1,14,45,Cloudy,27.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,1.7459891894250372,85,738.0,13.5,96.5,641.5,71.5,0.0,0
155,155,1,15,0,Cloudy,27.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.2859891030250377,85,748.0,13.0,99.75,648.25,72.0,0.0,0
156,156,1,15,15,Cloudy,27.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,2.825989016625038,85,758.0,12.5,102.875,655.125,72.5,0.0,0
157,157,1,15,30,Cloudy,27.0,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.3659889302250385,85,768.0,12.0,105.875,662.125,73.0,0.0,0
158,158,1,15,45,Cloudy,26.5,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,3.905988843825039,85,778.0,11.5,108.75,669.25,73.5,0.0,0
159,159,1,16,0,Cloudy,26.5,True,100,5.199999809,45,False,100,0.0,15,False,100,4.599999905,40.0,4.44598875742504,85,788.0,11.0,111.5,676.5,74.0,0.0,0
160,160,1,16,15,Cloudy,26.0,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.985988671025041,85,803.0,10.5,114.125,688.875,74.5,0.0,0
161,161,1,16,30,Cloudy,25.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.525988584625042,85,828.0,10.0,116.625,711.375,75.0,0.0,0
162,162,1,16,45,Cloudy,25.0,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,6.0659884982250425,40,853.0,9.5,119.0,734.0,30.5,0.0,0
163,163,1,17,0,Cloudy,24.5,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,1.9259885837250428,83,878.0,9.0,121.25,756.75,74.0,0.0,0
164,164,1,17,15,Cloudy,24.0,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,2.6729885144250436,81,902.5,8.5,123.375,779.125,72.5,0.0,0
165,165,1,17,30,Cloudy,23.5,True,100,5.199999809,45,False,100,0.0,15,True,85,3.910000086,34.0,3.626988463125044,79,926.5,8.0,125.375,801.125,71.0,0.0,0
166,166,1,17,45,Cloudy,23.0,True,100,5.199999809,45,False,100,0.0,15,True,80,3.680000067,32.0,4.787988213825044,77,950.0,7.0,127.125,822.875,70.0,0.0,0
167,167,1,18,0,Cloudy,22.5,False,100,0.0,45,False,100,0.0,15,True,70,3.21999979,28.0,6.155987981625045,28,973.0,6.0,128.625,844.375,22.0,0.0,0
168,168,1,18,15,Cloudy,22.0,True,100,5.199999809,45,False,100,0.0,15,True,65,2.989999771,26.0,3.257988170625045,71,995.0,5.0,129.875,865.125,66.0,0.0,0
169,169,1,18,30,Cloudy,21.5,True,100,5.199999809,0,False,100,0.0,0,True,60,2.75999999,24.0,5.246988204825045,69,1016.5,4.0,130.875,885.625,65.0,0.0,0
170,170,1,18,45,Cloudy,21.0,False,100,0.0,0,False,100,0.0,0,True,55,2.529999971,22.0,7.442988041925045,22,1022.5,3.0,131.625,890.875,19.0,0.0,0
171,171,1,19,0,Cloudy,20.5,True,100,5.199999809,0,False,100,0.0,0,True,45,2.069999933,18.0,5.165988068025046,63,1028.0,2.0,132.125,895.875,61.0,0.0,0
172,172,1,19,15,Cloudy,20.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.982987956425045,16,1032.5,1.0,132.375,900.125,15.0,0.0,0
173,173,1,19,30,Cloudy,20.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.326987926725046,16,1036.5,0.0,132.375,904.125,16.0,0.0,0
174,174,1,19,45,Cloudy,19.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.6709878970250465,61,1040.5,0.0,132.375,908.125,61.0,0.0,0
175,175,1,20,0,Cloudy,19.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.694987695425047,16,1044.5,0.0,132.375,912.125,16.0,0.0,0
176,176,1,20,15,Cloudy,19.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.038987665725047,16,1048.5,0.0,132.375,916.125,16.0,0.0,0
177,177,1,20,30,Cloudy,19.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.382987636025048,61,1052.5,0.0,132.375,920.125,61.0,0.0,0
178,178,1,20,45,Cloudy,18.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.406987434425048,16,1056.5,0.0,132.375,924.125,16.0,0.0,0
179,179,1,21,0,Cloudy,18.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.750987404725048,16,1060.5,0.0,132.375,928.125,16.0,0.0,0
180,180,1,21,15,Cloudy,18.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.094987375025049,61,1064.5,0.0,132.375,932.125,61.0,0.0,0
181,181,1,21,30,Cloudy,18.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.118987173425049,16,1068.5,0.0,132.375,936.125,16.0,0.0,0
182,182,1,21,45,Cloudy,17.5,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.46298714372505,61,1072.5,0.0,132.375,940.125,61.0,0.0,0
183,183,1,22,0,Cloudy,17.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.48698694212505,16,1076.5,0.0,132.375,944.125,16.0,0.0,0
184,184,1,22,15,Cloudy,17.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.83098691242505,16,1080.5,0.0,132.375,948.125,16.0,0.0,0
185,185,1,22,30,Cloudy,17.0,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.174986882725051,61,1084.5,0.0,132.375,952.125,61.0,0.0,0
186,186,1,22,45,Cloudy,16.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.198986681125051,16,1088.5,0.0,132.375,956.125,16.0,0.0,0
187,187,1,23,0,Cloudy,16.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.542986651425052,16,1107.5,0.0,132.375,975.125,16.0,0.0,0
188,188,1,23,15,Cloudy,16.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.886986621725052,61,1126.5,0.0,132.375,994.125,61.0,0.0,0
189,189,1,23,30,Cloudy,15.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.910986420125052,16,1145.5,0.0,132.375,1013.125,16.0,0.0,0
190,190,1,23,45,Cloudy,15.5,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.254986390425053,16,1164.5,0.0,132.375,1032.125,16.0,0.0,0
191,191,1,24,0,Cloudy,15.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.598986360725053,61,1183.5,0.0,132.375,1051.125,61.0,0.0,0
192,192,2,0,15,Rainy,13.5,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.622986159125054,16,19.0,0.0,0.0,19.0,16.0,0.0,0
193,193,2,0,30,Rainy,13.04999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.966986129425054,16,23.0,0.0,0.0,23.0,16.0,0.0,0
194,194,2,0,45,Rainy,13.04999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.310986099725055,61,27.0,0.0,0.0,27.0,61.0,0.0,0
195,195,2,1,0,Rainy,12.59999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.334985898125055,16,31.0,0.0,0.0,31.0,16.0,0.0,0
196,196,2,1,15,Rainy,12.59999943,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.678985868425055,61,35.0,0.0,0.0,35.0,61.0,0.0,0
197,197,2,1,30,Rainy,12.14999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.702985666825056,16,39.0,0.0,0.0,39.0,16.0,0.0,0
198,198,2,1,45,Rainy,12.14999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.046985637125056,16,43.0,0.0,0.0,43.0,16.0,0.0,0
199,199,2,2,0,Rainy,11.69999981,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.390985607425057,61,47.0,0.0,0.0,47.0,61.0,0.0,0
200,200,2,2,15,Rainy,11.69999981,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.414985405825057,16,51.0,0.0,0.0,51.0,16.0,0.0,0
201,201,2,2,30,Rainy,11.25,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.758985376125057,16,55.0,0.0,0.0,55.0,16.0,0.0,0
202,202,2,2,45,Rainy,11.25,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.102985346425058,61,59.0,0.0,0.0,59.0,61.0,0.0,0
203,203,2,3,0,Rainy,10.79999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.126985144825058,16,63.0,0.0,0.0,63.0,16.0,0.0,0
204,204,2,3,15,Rainy,10.79999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.470985115125059,16,67.0,0.0,0.0,67.0,16.0,0.0,0
205,205,2,3,30,Rainy,10.34999943,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.814985085425059,61,71.0,0.0,0.0,71.0,61.0,0.0,0
206,206,2,3,45,Rainy,10.34999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.838984883825059,16,75.0,0.0,0.0,75.0,16.0,0.0,0
207,207,2,4,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.18298485412506,16,79.0,0.0,0.0,79.0,16.0,0.0,0
208,208,2,4,15,Rainy,9.899999619,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.52698482442506,61,83.0,0.0,0.0,83.0,61.0,0.0,0
209,209,2,4,30,Rainy,9.449999809,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.5509846228250606,16,102.0,0.0,0.0,102.0,16.0,0.0,0
210,210,2,4,45,Rainy,9.449999809,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,5.894984593125061,16,121.0,0.0,0.0,121.0,16.0,0.0,0
211,211,2,5,0,Rainy,9.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.238984563425062,61,140.0,0.0,0.0,140.0,61.0,0.0,0
212,212,2,5,15,Rainy,9.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,7.262984361825062,16,159.0,0.0,0.0,159.0,16.0,0.0,0
213,213,2,5,30,Rainy,8.550000191,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.606984332125062,61,178.0,0.0,0.0,178.0,61.0,0.0,0
214,214,2,5,45,Rainy,9.0,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.630984130525063,16,197.0,0.0,0.0,197.0,16.0,0.0,0
215,215,2,6,0,Rainy,9.899999619,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.974984100825063,16,201.0,0.0,0.0,201.0,16.0,0.0,0
216,216,2,6,15,Rainy,10.79999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.3189840711250636,61,205.0,0.600000024,0.150000006,204.8500061,60.399999976,0.0,0
217,217,2,6,30,Rainy,11.69999981,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.342983869525064,16,209.0,1.200000048,0.450000018,208.5500031,14.799999952,0.0,0
218,218,2,6,45,Rainy,12.59999943,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.686983839825064,16,213.0,1.800000072,0.900000036,212.1000061,14.199999928,0.0,0
219,219,2,7,0,Rainy,13.04999924,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,5.030983810125065,61,217.0,2.400000095,1.5,215.5,58.599999905,0.0,0
220,220,2,7,15,Rainy,13.5,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,8.054983608525065,18,221.0,3.0,2.25,218.75,15.0,0.0,0
221,221,2,7,30,Rainy,13.94999981,False,100,0.0,0,False,100,0.0,0,True,50,2.299999952,20.0,6.191983668825065,20,225.5,3.600000143,3.150000095,222.3500061,16.399999857,0.0,0
222,222,2,7,45,Rainy,14.39999962,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,4.121983712025065,67,230.5,4.200000286,4.200000286,226.3000031,62.799999714,0.0,0
223,223,2,8,0,Rainy,14.84999943,False,100,0.0,0,False,100,0.0,0,True,65,2.989999771,26.0,6.524983566225066,26,236.0,4.800000191,5.400000572,230.6000061,21.199999809,0.0,0
224,224,2,8,15,Rainy,15.29999924,True,100,5.199999809,0,False,100,0.0,0,True,70,3.21999979,28.0,3.8339837723250656,73,242.5,5.400000095,6.750000477,235.75,67.599999905,0.0,0
225,225,2,8,30,Rainy,15.75,True,100,5.199999809,0,False,100,0.0,0,True,75,3.449999809,30.0,5.615983789425066,75,249.5,5.700000286,8.175000191,241.3249969,69.299999714,0.0,0
226,226,2,8,45,Rainy,16.19999886,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,7.190983789425066,32,257.0,6.0,9.675000191,247.3249969,26.0,0.0,0
227,227,2,9,0,Rainy,16.64999962,True,100,5.199999809,45,False,100,0.0,15,True,90,4.139999866,36.0,3.878983729125066,81,265.0,6.300000191,11.25,253.75,74.699999809,0.0,0
228,228,2,9,15,Rainy,17.10000038,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,4.832983677825066,83,289.0,6.600000381,12.89999962,276.1000061,76.399999619,0.0,0
229,229,2,9,30,Rainy,17.54999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.579983608525066,85,313.5,6.900000095,14.625,298.875,78.099999905,0.0,0
230,230,2,9,45,Rainy,18.0,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,6.119983522125067,40,338.5,7.200000286,16.42499924,322.0750122,32.799999714,0.0,0
231,231,2,10,0,Rainy,18.44999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.9799836076250674,85,363.5,7.500000477,18.29999924,345.2000122,77.499999523,0.0,0
232,232,2,10,15,Rainy,18.89999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.519983521225068,85,388.5,7.800000191,20.25,368.25,77.199999809,0.0,0
233,233,2,10,30,Rainy,19.35000038,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.0599834348250683,85,413.5,8.100000381,22.27499962,391.2250061,76.899999619,0.0,0
234,234,2,10,45,Rainy,19.79999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.5999833484250687,85,438.5,8.400000572,24.375,414.125,76.599999428,0.0,0
235,235,2,11,0,Rainy,20.25,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.139983262025069,85,463.5,8.400000572,26.47500038,437.0249939,76.599999428,0.0,0
236,236,2,11,15,Rainy,20.69999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.67998317562507,85,488.5,8.400000572,28.57500076,459.9249878,76.599999428,0.0,0
237,237,2,11,30,Rainy,21.14999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.219983089225071,85,513.5,8.400000572,30.67500114,482.8249817,76.599999428,0.0,0
238,238,2,11,45,Rainy,21.59999847,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,5.759983002825072,40,538.5,8.400000572,32.77500153,505.7249756,31.599999428,0.0,0
239,239,2,12,0,Rainy,22.04999924,True,100,5.199999809,45,False,100,0.0,15,True,95,4.369999886,38.0,1.619983088325072,83,563.5,8.400000572,34.875,528.625,74.599999428,0.0,0
240,240,2,12,15,Rainy,22.5,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,2.366983019025073,81,588.0,8.400000572,36.97499847,551.0250244,72.599999428,0.0,0
241,241,2,12,30,Rainy,22.94999886,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,3.3209829677250733,79,597.0,8.400000572,39.07499695,557.9250488,70.599999428,0.0,0
242,242,2,12,45,Rainy,23.39999962,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,4.481982718425074,77,605.5,8.400000572,41.17499542,564.3250732,68.599999428,0.0,0
243,243,2,13,0,Rainy,23.84999847,False,100,0.0,0,False,100,0.0,0,True,80,3.680000067,32.0,5.849982486225074,32,613.5,8.400000572,43.2749939,570.2250977,23.599999428,0.0,0
244,244,2,13,15,Rainy,24.29999924,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,2.5379824259250743,79,621.5,8.400000572,45.37499237,576.1251221,70.599999428,0.0,0
245,245,2,13,30,Rainy,24.75,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,3.6989821766250746,81,630.0,8.400000572,47.47499084,582.5251465,72.599999428,0.0,0
246,246,2,13,45,Rainy,25.19999886,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,4.6529821253250745,83,639.0,8.400000572,49.57498932,589.4251709,74.599999428,0.0,0
247,247,2,14,0,Rainy,25.19999886,True,100,5.199999809,0,False,100,0.0,0,True,100,4.599999905,40.0,5.399982056025075,85,648.5,8.400000572,51.67498779,596.8251953,76.599999428,0.0,0
248,248,2,14,15,Rainy,25.19999886,False,100,0.0,45,False,100,0.0,15,False,100,4.599999905,40.0,5.939981969625076,40,658.5,8.400000572,53.77498627,604.7252197,31.599999428,0.0,0
249,249,2,14,30,Rainy,25.19999886,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.799982055125076,85,673.5,8.400000572,55.87498474,617.6252441,76.599999428,0.0,0
250,250,2,14,45,Rainy,24.75,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.3399819687250765,85,698.5,8.100000381,57.89998627,640.6002197,76.899999619,0.0,0
251,251,2,15,0,Rainy,24.75,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,2.879981882325077,85,723.5,7.800000191,59.84998703,663.6502075,77.199999809,0.0,0
252,252,2,15,15,Rainy,24.29999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.4199817959250773,85,748.5,7.500000477,61.72498703,686.7752075,77.499999523,0.0,0
253,253,2,15,30,Rainy,24.29999924,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,3.9599817095250778,85,773.5,7.200000286,63.52498627,709.9752197,77.799999714,0.0,0
254,254,2,15,45,Rainy,23.84999847,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,4.499981623125079,85,798.5,6.900000095,65.24998474,733.2502441,78.099999905,0.0,0
255,255,2,16,0,Rainy,23.84999847,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.0399815367250795,85,823.5,6.600000381,66.89998627,756.6002197,78.399999619,0.0,0
256,256,2,16,15,Rainy,23.39999962,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,5.57998145032508,85,848.5,6.300000191,68.47498322,780.0252075,78.699999809,0.0,0
257,257,2,16,30,Rainy,22.94999886,False,100,0.0,45,False,100,0.0,15,True,100,4.599999905,40.0,6.119981363925081,40,873.5,6.0,69.97498322,803.5252075,34.0,0.0,0
258,258,2,16,45,Rainy,22.5,True,100,5.199999809,45,False,100,0.0,15,True,100,4.599999905,40.0,1.9799814494250816,85,898.5,5.700000286,71.39998627,827.1002197,79.299999714,0.0,0
259,259,2,17,0,Rainy,22.04999924,True,100,5.199999809,0,False,100,0.0,0,True,95,4.369999886,38.0,2.519981363025082,83,923.5,5.400000095,72.74998474,850.7502441,77.599999905,0.0,0
260,260,2,17,15,Rainy,21.59999847,True,100,5.199999809,0,False,100,0.0,0,True,90,4.139999866,36.0,3.266981293725083,81,933.0,5.100000381,74.02498627,858.9752197,75.899999619,0.0,0
261,261,2,17,30,Rainy,21.14999962,True,100,5.199999809,0,False,100,0.0,0,True,85,3.910000086,34.0,4.220981242425083,79,942.0,4.800000191,75.22498322,866.7752075,74.199999809,0.0,0
262,262,2,17,45,Rainy,20.69999886,True,100,5.199999809,0,False,100,0.0,0,True,80,3.680000067,32.0,5.381980993125083,77,950.5,4.200000286,76.27498627,874.2252197,72.799999714,0.0,0
263,263,2,18,0,Rainy,20.25,False,100,0.0,0,False,100,0.0,0,True,70,3.21999979,28.0,6.749980760925084,28,958.5,3.600000143,77.17498779,881.3251953,24.399999857,0.0,0
264,264,2,18,15,Rainy,19.79999924,True,100,5.199999809,0,False,100,0.0,0,True,65,2.989999771,26.0,3.8519809499250837,71,965.5,3.0,77.92498779,887.5751953,68.0,0.0,0
265,265,2,18,30,Rainy,19.35000038,False,100,0.0,0,False,100,0.0,0,True,60,2.75999999,24.0,5.840980984125084,24,972.0,2.400000095,78.52498627,893.4752197,21.599999905,0.0,0
266,266,2,18,45,Rainy,18.89999962,True,100,5.199999809,0,False,100,0.0,0,True,55,2.529999971,22.0,3.3569809931250836,67,978.0,1.800000072,78.97498322,899.0252075,65.199999928,0.0,0
267,267,2,19,0,Rainy,18.44999886,False,100,0.0,0,False,100,0.0,0,True,45,2.069999933,18.0,5.7599808473250835,18,983.5,1.200000048,79.27498627,904.2252197,16.799999952,0.0,0
268,268,2,19,15,Rainy,18.0,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,3.8969809076250836,61,988.0,0.600000024,79.42498779,908.5751953,60.399999976,0.0,0
269,269,2,19,30,Rainy,18.0,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.920980706025084,16,1007.0,0.0,79.42498779,927.5751953,16.0,0.0,0
270,270,2,19,45,Rainy,17.54999924,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,5.264980676325084,61,1026.0,0.0,79.42498779,946.5751953,61.0,0.0,0
271,271,2,20,0,Rainy,17.54999924,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,8.288980474725085,16,1045.0,0.0,79.42498779,965.5751953,16.0,0.0,0
272,272,2,20,15,Rainy,17.10000038,False,100,0.0,45,False,100,0.0,15,True,40,1.840000033,16.0,6.632980445025085,16,1064.0,0.0,79.42498779,984.5751953,16.0,0.0,0
273,273,2,20,30,Rainy,17.10000038,True,100,5.199999809,45,False,100,0.0,15,True,40,1.840000033,16.0,4.976980415325086,61,1083.0,0.0,79.42498779,1003.575195,61.0,0.0,0
274,274,2,20,45,Rainy,16.64999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,8.000980213725086,16,1102.0,0.0,79.42498779,1022.575195,16.0,0.0,0
275,275,2,21,0,Rainy,16.64999962,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.344980184025086,16,1106.0,0.0,79.42498779,1026.575195,16.0,0.0,0
276,276,2,21,15,Rainy,16.19999886,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.688980154325087,61,1110.0,0.0,79.42498779,1030.575195,61.0,0.0,0
277,277,2,21,30,Rainy,16.19999886,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.712979952725087,16,1114.0,0.0,79.42498779,1034.575195,16.0,0.0,0
278,278,2,21,45,Rainy,15.75,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,6.056979923025088,16,1118.0,0.0,79.42498779,1038.575195,16.0,0.0,0
279,279,2,22,0,Rainy,15.75,True,100,5.199999809,0,False,100,0.0,0,True,40,1.840000033,16.0,4.400979893325088,61,1122.0,0.0,79.42498779,1042.575195,61.0,0.0,0
280,280,2,22,15,Rainy,15.29999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,7.424979691725088,16,1126.0,0.0,79.42498779,1046.575195,16.0,0.0,0
281,281,2,22,30,Rainy,15.29999924,False,100,0.0,0,False,100,0.0,0,True,40,1.840000033,16.0,5.768979662025089,16,1130.0,0.0,79.42498779,1050.575195,16.0,0.0,0
